agent_id,city,trust_score,calibration_factor,participation_state,residual_history_len,last_residual_W,last_market_slippage_pct,last_planner_action,step,timestamp
SHE-010,Shenzhen,0.77,0.85,active,48,147.1228,52.3265,approve,129,2026-04-06T09:00:00+08:00
HAN-001,Hangzhou,0.73,0.85,active,48,538.1069,52.3265,approve,129,2026-04-06T09:00:00+08:00
HAN-002,Hangzhou,0.66,0.85,active,48,407.7503,52.3265,approve,129,2026-04-06T09:00:00+08:00
HAN-003,Hangzhou,0.07,0.85,suspended,48,228.125,52.3265,escalate,129,2026-04-06T09:00:00+08:00
HAN-004,Hangzhou,0.36,0.85,probation,48,358.9998,52.3265,escalate,129,2026-04-06T09:00:00+08:00
HAN-005,Hangzhou,0.78,0.85,active,48,205.3512,52.3265,approve,129,2026-04-06T09:00:00+08:00
HAN-006,Hangzhou,0.0,0.85,suspended,48,813.8108,52.3265,reject,129,2026-04-06T09:00:00+08:00
HAN-007,Hangzhou,0.07,0.85,suspended,48,186.0602,52.3265,approve,129,2026-04-06T09:00:00+08:00
HAN-008,Hangzhou,0.88,0.85,active,48,-619.4029,52.3265,approve,129,2026-04-06T09:00:00+08:00
HAN-009,Hangzhou,0.98,0.85,active,48,511.6081,52.3265,approve,129,2026-04-06T09:00:00+08:00
HAN-010,Hangzhou,0.06,0.85,suspended,48,226.148,52.3265,escalate,129,2026-04-06T09:00:00+08:00
BEI-001,Beijing,0.45,0.85,active,48,711.739,62.0174,escalate,130,2026-04-06T10:00:00+08:00
BEI-002,Beijing,0.0,0.85,suspended,48,842.0301,62.0174,escalate,130,2026-04-06T10:00:00+08:00
BEI-003,Beijing,0.0,0.8517,suspended,48,557.8786,62.0174,escalate,130,2026-04-06T10:00:00+08:00
BEI-004,Beijing,0.22,0.85,probation,48,848.6202,62.0174,escalate,130,2026-04-06T10:00:00+08:00
BEI-005,Beijing,0.73,0.85,active,48,745.7538,62.0174,approve,130,2026-04-06T10:00:00+08:00
BEI-006,Beijing,0.12,0.85,suspended,48,546.2651,62.0174,escalate,130,2026-04-06T10:00:00+08:00
BEI-007,Beijing,0.7,0.85,active,48,440.8593,62.0174,approve,130,2026-04-06T10:00:00+08:00
BEI-008,Beijing,0.94,0.85,active,48,237.5352,62.0174,approve,130,2026-04-06T10:00:00+08:00
BEI-009,Beijing,0.01,0.85,suspended,48,1070.5555,62.0174,escalate,130,2026-04-06T10:00:00+08:00
BEI-010,Beijing,0.4,0.85,active,48,436.2134,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-001,Shanghai,0.9,0.85,active,48,371.8843,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-002,Shanghai,0.49,0.85,active,48,651.9066,62.0174,escalate,130,2026-04-06T10:00:00+08:00
SHA-003,Shanghai,0.57,0.85,active,48,338.8576,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-004,Shanghai,0.87,0.85,active,48,555.3998,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-005,Shanghai,0.55,0.85,active,48,488.7237,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-006,Shanghai,0.72,0.85,active,48,400.4221,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-007,Shanghai,0.0,0.85,suspended,48,2625.6382,62.0174,reject,130,2026-04-06T10:00:00+08:00
SHA-008,Shanghai,0.61,0.85,active,48,272.5508,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-009,Shanghai,0.01,0.85,suspended,48,375.9491,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHA-010,Shanghai,0.77,0.85,active,48,251.2278,62.0174,approve,130,2026-04-06T10:00:00+08:00
CHE-001,Chengdu,0.28,0.85,probation,48,123.4584,62.0174,escalate,130,2026-04-06T10:00:00+08:00
CHE-002,Chengdu,0.07,0.85,suspended,48,114.6723,62.0174,escalate,130,2026-04-06T10:00:00+08:00
CHE-003,Chengdu,0.06,0.85,suspended,48,96.8777,62.0174,approve,130,2026-04-06T10:00:00+08:00
CHE-004,Chengdu,1.0,0.85,active,48,54.4501,62.0174,approve,130,2026-04-06T10:00:00+08:00
CHE-005,Chengdu,0.03,0.85,suspended,48,82.0712,62.0174,approve,130,2026-04-06T10:00:00+08:00
CHE-006,Chengdu,0.07,0.85,suspended,48,161.3452,62.0174,escalate,130,2026-04-06T10:00:00+08:00
CHE-007,Chengdu,0.04,0.85,suspended,48,157.0365,62.0174,approve,130,2026-04-06T10:00:00+08:00
CHE-008,Chengdu,0.03,0.85,suspended,48,100.1184,62.0174,approve,130,2026-04-06T10:00:00+08:00
CHE-009,Chengdu,0.09,0.85,suspended,48,104.7929,62.0174,approve,130,2026-04-06T10:00:00+08:00
CHE-010,Chengdu,0.6,0.85,active,48,126.3525,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHE-001,Shenzhen,0.88,0.85,active,48,359.0286,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHE-002,Shenzhen,0.85,0.85,active,48,365.2065,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHE-003,Shenzhen,0.72,0.85,active,48,621.5215,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHE-004,Shenzhen,0.0,0.85,suspended,48,460.3908,62.0174,escalate,130,2026-04-06T10:00:00+08:00
SHE-005,Shenzhen,0.0,0.85,suspended,48,665.1857,62.0174,escalate,130,2026-04-06T10:00:00+08:00
SHE-006,Shenzhen,0.33,0.85,probation,48,400.757,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHE-007,Shenzhen,0.22,0.85,probation,48,361.572,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHE-008,Shenzhen,0.41,0.85,active,48,449.982,62.0174,approve,130,2026-04-06T10:00:00+08:00
SHE-009,Shenzhen,0.0,0.85,suspended,48,568.2631,62.0174,escalate,130,2026-04-06T10:00:00+08:00
SHE-010,Shenzhen,0.76,0.85,active,48,383.1707,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-001,Hangzhou,0.72,0.85,active,48,305.6012,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-002,Hangzhou,0.67,0.85,active,48,263.8065,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-003,Hangzhou,0.02,0.85,suspended,48,177.023,62.0174,escalate,130,2026-04-06T10:00:00+08:00
HAN-004,Hangzhou,0.31,0.85,probation,48,225.3226,62.0174,escalate,130,2026-04-06T10:00:00+08:00
HAN-005,Hangzhou,0.77,0.85,active,48,160.2899,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-006,Hangzhou,0.01,0.85,suspended,48,115.5638,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-007,Hangzhou,0.08,0.85,suspended,48,118.4952,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-008,Hangzhou,0.89,0.85,active,48,159.4753,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-009,Hangzhou,0.97,0.85,active,48,386.9206,62.0174,approve,130,2026-04-06T10:00:00+08:00
HAN-010,Hangzhou,0.01,0.85,suspended,48,153.034,62.0174,escalate,130,2026-04-06T10:00:00+08:00
BEI-001,Beijing,0.4,0.85,active,48,923.4752,65.3229,escalate,131,2026-04-06T11:00:00+08:00
BEI-002,Beijing,0.0,0.85,suspended,48,937.9042,65.3229,escalate,131,2026-04-06T11:00:00+08:00
BEI-003,Beijing,0.0,0.85,suspended,48,801.0795,65.3229,escalate,131,2026-04-06T11:00:00+08:00
BEI-004,Beijing,0.17,0.85,suspended,48,1360.4546,65.3229,escalate,131,2026-04-06T11:00:00+08:00
BEI-005,Beijing,0.72,0.85,active,48,1126.5989,65.3229,approve,131,2026-04-06T11:00:00+08:00
BEI-006,Beijing,0.07,0.85,suspended,48,682.9,65.3229,escalate,131,2026-04-06T11:00:00+08:00
BEI-007,Beijing,0.69,0.8517,active,48,-1486.4813,65.3229,approve,131,2026-04-06T11:00:00+08:00
BEI-008,Beijing,0.93,0.85,active,48,403.1317,65.3229,approve,131,2026-04-06T11:00:00+08:00
BEI-009,Beijing,0.0,0.85,suspended,48,1504.7658,65.3229,escalate,131,2026-04-06T11:00:00+08:00
BEI-010,Beijing,0.35,0.85,active,48,605.3498,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHA-001,Shanghai,0.89,0.85,active,48,527.5917,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHA-002,Shanghai,0.44,0.85,active,48,934.6853,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHA-003,Shanghai,0.52,0.85,active,48,673.8695,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHA-004,Shanghai,0.86,0.85,active,48,867.0726,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHA-005,Shanghai,0.5,0.85,active,48,869.9849,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHA-006,Shanghai,0.71,0.85,active,48,596.465,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHA-007,Shanghai,0.01,0.85,suspended,48,617.9421,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHA-008,Shanghai,0.56,0.85,active,48,498.5772,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHA-009,Shanghai,0.0,0.85,suspended,48,609.0534,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHA-010,Shanghai,0.76,0.85,active,48,424.0379,65.3229,approve,131,2026-04-06T11:00:00+08:00
CHE-001,Chengdu,0.23,0.85,probation,48,122.7536,65.3229,escalate,131,2026-04-06T11:00:00+08:00
CHE-002,Chengdu,0.02,0.85,suspended,48,143.638,65.3229,escalate,131,2026-04-06T11:00:00+08:00
CHE-003,Chengdu,0.07,0.85,suspended,48,138.437,65.3229,approve,131,2026-04-06T11:00:00+08:00
CHE-004,Chengdu,1.0,0.85,active,48,70.2396,65.3229,approve,131,2026-04-06T11:00:00+08:00
CHE-005,Chengdu,0.04,0.85,suspended,48,89.9592,65.3229,approve,131,2026-04-06T11:00:00+08:00
CHE-006,Chengdu,0.02,0.85,suspended,48,175.8305,65.3229,escalate,131,2026-04-06T11:00:00+08:00
CHE-007,Chengdu,0.05,0.85,suspended,48,202.6991,65.3229,approve,131,2026-04-06T11:00:00+08:00
CHE-008,Chengdu,0.04,0.85,suspended,48,120.1419,65.3229,approve,131,2026-04-06T11:00:00+08:00
CHE-009,Chengdu,0.0,0.85,suspended,48,485.1963,65.3229,reject,131,2026-04-06T11:00:00+08:00
CHE-010,Chengdu,0.55,0.85,active,48,141.5533,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHE-001,Shenzhen,0.87,0.85,active,48,304.4876,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHE-002,Shenzhen,0.84,0.85,active,48,333.9066,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHE-003,Shenzhen,0.71,0.85,active,48,604.5319,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHE-004,Shenzhen,0.0,0.85,suspended,48,461.137,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHE-005,Shenzhen,0.0,0.85,suspended,48,474.6111,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHE-006,Shenzhen,0.34,0.85,probation,48,463.5752,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHE-007,Shenzhen,0.23,0.85,probation,48,360.5054,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHE-008,Shenzhen,0.42,0.85,active,48,424.5777,65.3229,approve,131,2026-04-06T11:00:00+08:00
SHE-009,Shenzhen,0.0,0.85,suspended,48,684.7665,65.3229,escalate,131,2026-04-06T11:00:00+08:00
SHE-010,Shenzhen,0.75,0.85,active,48,316.6438,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-001,Hangzhou,0.71,0.85,active,48,956.7108,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-002,Hangzhou,0.66,0.85,active,48,819.8719,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-003,Hangzhou,0.0,0.85,suspended,48,443.484,65.3229,escalate,131,2026-04-06T11:00:00+08:00
HAN-004,Hangzhou,0.26,0.85,probation,48,650.4463,65.3229,escalate,131,2026-04-06T11:00:00+08:00
HAN-005,Hangzhou,0.76,0.85,active,48,431.3405,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-006,Hangzhou,0.02,0.85,suspended,48,431.3922,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-007,Hangzhou,0.09,0.85,suspended,48,334.683,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-008,Hangzhou,0.88,0.85,active,48,442.0536,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-009,Hangzhou,0.96,0.85,active,48,1030.3178,65.3229,approve,131,2026-04-06T11:00:00+08:00
HAN-010,Hangzhou,0.0,0.8517,suspended,48,-1182.7363,65.3229,escalate,131,2026-04-06T11:00:00+08:00
BEI-001,Beijing,0.35,0.85,active,48,949.8046,66.7935,escalate,132,2026-04-06T12:00:00+08:00
BEI-002,Beijing,0.0,0.85,suspended,48,1133.8908,66.7935,escalate,132,2026-04-06T12:00:00+08:00
BEI-003,Beijing,0.0,0.85,suspended,48,1000.1645,66.7935,escalate,132,2026-04-06T12:00:00+08:00
BEI-004,Beijing,0.12,0.85,suspended,48,1048.3162,66.7935,escalate,132,2026-04-06T12:00:00+08:00
BEI-005,Beijing,0.71,0.85,active,48,944.9103,66.7935,approve,132,2026-04-06T12:00:00+08:00
BEI-006,Beijing,0.02,0.85,suspended,48,597.4828,66.7935,escalate,132,2026-04-06T12:00:00+08:00
BEI-007,Beijing,0.7,0.8517,active,48,561.257,66.7935,approve,132,2026-04-06T12:00:00+08:00
BEI-008,Beijing,0.92,0.85,active,48,398.9679,66.7935,approve,132,2026-04-06T12:00:00+08:00
BEI-009,Beijing,0.0,0.85,suspended,48,1716.6847,66.7935,escalate,132,2026-04-06T12:00:00+08:00
BEI-010,Beijing,0.36,0.85,active,48,473.6742,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHA-001,Shanghai,0.88,0.85,active,48,513.4964,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHA-002,Shanghai,0.39,0.85,active,48,862.861,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHA-003,Shanghai,0.47,0.85,active,48,797.1077,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHA-004,Shanghai,0.85,0.85,active,48,885.8535,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHA-005,Shanghai,0.34,0.85,probation,48,3623.3729,66.7935,reject,132,2026-04-06T12:00:00+08:00
SHA-006,Shanghai,0.7,0.85,active,48,537.2262,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHA-007,Shanghai,0.02,0.85,suspended,48,529.2995,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHA-008,Shanghai,0.51,0.85,active,48,523.0767,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHA-009,Shanghai,0.0,0.85,suspended,48,573.6284,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHA-010,Shanghai,0.6,0.85,active,48,2101.2047,66.7935,reject,132,2026-04-06T12:00:00+08:00
CHE-001,Chengdu,0.18,0.85,suspended,48,253.9777,66.7935,escalate,132,2026-04-06T12:00:00+08:00
CHE-002,Chengdu,0.0,0.85,suspended,48,257.9467,66.7935,escalate,132,2026-04-06T12:00:00+08:00
CHE-003,Chengdu,0.08,0.85,suspended,48,250.2901,66.7935,approve,132,2026-04-06T12:00:00+08:00
CHE-004,Chengdu,0.99,0.85,active,48,134.8608,66.7935,approve,132,2026-04-06T12:00:00+08:00
CHE-005,Chengdu,0.05,0.85,suspended,48,176.1269,66.7935,approve,132,2026-04-06T12:00:00+08:00
CHE-006,Chengdu,0.0,0.85,suspended,48,337.4314,66.7935,escalate,132,2026-04-06T12:00:00+08:00
CHE-007,Chengdu,0.06,0.85,suspended,48,340.888,66.7935,approve,132,2026-04-06T12:00:00+08:00
CHE-008,Chengdu,0.05,0.85,suspended,48,279.5033,66.7935,approve,132,2026-04-06T12:00:00+08:00
CHE-009,Chengdu,0.01,0.85,suspended,48,226.5479,66.7935,approve,132,2026-04-06T12:00:00+08:00
CHE-010,Chengdu,0.5,0.85,active,48,296.5739,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHE-001,Shenzhen,0.86,0.85,active,48,441.0451,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHE-002,Shenzhen,0.83,0.85,active,48,455.8672,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHE-003,Shenzhen,0.7,0.85,active,48,900.0922,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHE-004,Shenzhen,0.0,0.85,suspended,48,651.3689,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHE-005,Shenzhen,0.0,0.85,suspended,48,877.6643,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHE-006,Shenzhen,0.29,0.85,probation,48,567.7811,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHE-007,Shenzhen,0.18,0.85,suspended,48,533.6461,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHE-008,Shenzhen,0.43,0.85,active,48,667.6366,66.7935,approve,132,2026-04-06T12:00:00+08:00
SHE-009,Shenzhen,0.0,0.85,suspended,48,1044.6083,66.7935,escalate,132,2026-04-06T12:00:00+08:00
SHE-010,Shenzhen,0.74,0.85,active,48,399.8041,66.7935,approve,132,2026-04-06T12:00:00+08:00
HAN-001,Hangzhou,0.7,0.85,active,48,1232.3372,66.7935,approve,132,2026-04-06T12:00:00+08:00
HAN-002,Hangzhou,0.61,0.85,active,48,1247.5182,66.7935,escalate,132,2026-04-06T12:00:00+08:00
HAN-003,Hangzhou,0.0,0.85,suspended,48,823.0097,66.7935,escalate,132,2026-04-06T12:00:00+08:00
HAN-004,Hangzhou,0.21,0.85,probation,48,921.1341,66.7935,escalate,132,2026-04-06T12:00:00+08:00
HAN-005,Hangzhou,0.75,0.85,active,48,620.4134,66.7935,approve,132,2026-04-06T12:00:00+08:00
HAN-006,Hangzhou,0.03,0.85,suspended,48,501.8829,66.7935,approve,132,2026-04-06T12:00:00+08:00
HAN-007,Hangzhou,0.04,0.85,suspended,48,514.5099,66.7935,escalate,132,2026-04-06T12:00:00+08:00
HAN-008,Hangzhou,0.87,0.85,active,48,557.6047,66.7935,approve,132,2026-04-06T12:00:00+08:00
HAN-009,Hangzhou,0.95,0.85,active,48,1257.3885,66.7935,approve,132,2026-04-06T12:00:00+08:00
HAN-010,Hangzhou,0.0,0.8517,suspended,48,441.7992,66.7935,escalate,132,2026-04-06T12:00:00+08:00
BEI-001,Beijing,0.3,0.85,probation,48,980.6874,70.8708,escalate,133,2026-04-06T13:00:00+08:00
BEI-002,Beijing,0.0,0.85,suspended,48,1390.0323,70.8708,escalate,133,2026-04-06T13:00:00+08:00
BEI-003,Beijing,0.01,0.85,suspended,48,785.1185,70.8708,approve,133,2026-04-06T13:00:00+08:00
BEI-004,Beijing,0.07,0.85,suspended,48,1260.7564,70.8708,escalate,133,2026-04-06T13:00:00+08:00
BEI-005,Beijing,0.7,0.85,active,48,1187.2965,70.8708,approve,133,2026-04-06T13:00:00+08:00
BEI-006,Beijing,0.0,0.85,suspended,48,804.883,70.8708,escalate,133,2026-04-06T13:00:00+08:00
BEI-007,Beijing,0.71,0.85,active,48,639.9257,70.8708,approve,133,2026-04-06T13:00:00+08:00
BEI-008,Beijing,0.91,0.85,active,48,366.2078,70.8708,approve,133,2026-04-06T13:00:00+08:00
BEI-009,Beijing,0.0,0.85,suspended,48,1621.3508,70.8708,escalate,133,2026-04-06T13:00:00+08:00
BEI-010,Beijing,0.37,0.85,active,48,523.9573,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHA-001,Shanghai,0.87,0.85,active,48,743.365,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHA-002,Shanghai,0.34,0.85,probation,48,1055.6428,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHA-003,Shanghai,0.42,0.85,active,48,944.9346,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHA-004,Shanghai,0.84,0.85,active,48,994.3793,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHA-005,Shanghai,0.35,0.85,probation,48,1005.0786,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHA-006,Shanghai,0.69,0.85,active,48,708.9924,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHA-007,Shanghai,0.03,0.85,suspended,48,756.6247,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHA-008,Shanghai,0.52,0.85,active,48,533.0966,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHA-009,Shanghai,0.0,0.85,suspended,48,707.9835,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHA-010,Shanghai,0.61,0.85,active,48,562.9998,70.8708,approve,133,2026-04-06T13:00:00+08:00
CHE-001,Chengdu,0.13,0.85,suspended,48,290.5155,70.8708,escalate,133,2026-04-06T13:00:00+08:00
CHE-002,Chengdu,0.0,0.85,suspended,48,379.7961,70.8708,escalate,133,2026-04-06T13:00:00+08:00
CHE-003,Chengdu,0.09,0.85,suspended,48,289.0878,70.8708,approve,133,2026-04-06T13:00:00+08:00
CHE-004,Chengdu,0.98,0.85,active,48,119.255,70.8708,approve,133,2026-04-06T13:00:00+08:00
CHE-005,Chengdu,0.0,0.85,suspended,48,208.4998,70.8708,escalate,133,2026-04-06T13:00:00+08:00
CHE-006,Chengdu,0.0,0.85,suspended,48,446.3712,70.8708,escalate,133,2026-04-06T13:00:00+08:00
CHE-007,Chengdu,0.01,0.85,suspended,48,452.7726,70.8708,escalate,133,2026-04-06T13:00:00+08:00
CHE-008,Chengdu,0.06,0.85,suspended,48,274.0968,70.8708,approve,133,2026-04-06T13:00:00+08:00
CHE-009,Chengdu,0.02,0.85,suspended,48,280.1771,70.8708,approve,133,2026-04-06T13:00:00+08:00
CHE-010,Chengdu,0.45,0.85,active,48,355.3028,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHE-001,Shenzhen,0.85,0.85,active,48,461.2144,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHE-002,Shenzhen,0.82,0.85,active,48,492.1245,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHE-003,Shenzhen,0.54,0.85,active,48,6205.4069,70.8708,reject,133,2026-04-06T13:00:00+08:00
SHE-004,Shenzhen,0.0,0.85,suspended,48,739.0366,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHE-005,Shenzhen,0.0,0.85,suspended,48,906.0444,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHE-006,Shenzhen,0.24,0.85,probation,48,617.2648,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHE-007,Shenzhen,0.13,0.85,suspended,48,474.5302,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHE-008,Shenzhen,0.44,0.85,active,48,667.2152,70.8708,approve,133,2026-04-06T13:00:00+08:00
SHE-009,Shenzhen,0.0,0.85,suspended,48,894.3872,70.8708,escalate,133,2026-04-06T13:00:00+08:00
SHE-010,Shenzhen,0.58,0.85,active,48,3980.5546,70.8708,reject,133,2026-04-06T13:00:00+08:00
HAN-001,Hangzhou,0.69,0.85,active,48,1039.4654,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-002,Hangzhou,0.56,0.85,active,48,955.6976,70.8708,escalate,133,2026-04-06T13:00:00+08:00
HAN-003,Hangzhou,0.01,0.85,suspended,48,496.6715,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-004,Hangzhou,0.22,0.85,probation,48,631.5066,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-005,Hangzhou,0.74,0.85,active,48,439.5746,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-006,Hangzhou,0.04,0.85,suspended,48,515.7627,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-007,Hangzhou,0.05,0.85,suspended,48,307.4675,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-008,Hangzhou,0.88,0.85,active,48,441.5838,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-009,Hangzhou,0.94,0.85,active,48,1023.0637,70.8708,approve,133,2026-04-06T13:00:00+08:00
HAN-010,Hangzhou,0.01,0.85,suspended,48,472.7714,70.8708,approve,133,2026-04-06T13:00:00+08:00
BEI-001,Beijing,0.31,0.85,probation,48,879.8219,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-002,Beijing,0.01,0.85,suspended,48,1154.4246,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-003,Beijing,0.02,0.85,suspended,48,827.2601,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-004,Beijing,0.02,0.85,suspended,48,1256.7726,76.1197,escalate,134,2026-04-06T14:00:00+08:00
BEI-005,Beijing,0.71,0.85,active,48,1059.0448,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-006,Beijing,0.01,0.85,suspended,48,686.9922,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-007,Beijing,0.72,0.85,active,48,654.3923,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-008,Beijing,0.92,0.85,active,48,347.2927,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-009,Beijing,0.01,0.85,suspended,48,1333.0311,76.1197,approve,134,2026-04-06T14:00:00+08:00
BEI-010,Beijing,0.38,0.85,active,48,487.7889,76.1197,approve,134,2026-04-06T14:00:00+08:00
SHA-001,Shanghai,0.86,0.85,active,48,631.7566,76.1197,approve,134,2026-04-06T14:00:00+08:00
SHA-002,Shanghai,0.29,0.85,probation,48,-3419.258,76.1197,escalate,134,2026-04-06T14:00:00+08:00
SHA-003,Shanghai,0.37,0.85,active,48,972.0982,76.1197,escalate,134,2026-04-06T14:00:00+08:00
SHA-004,Shanghai,0.83,0.85,active,48,1200.8247,76.1197,approve,134,2026-04-06T14:00:00+08:00
SHA-005,Shanghai,0.36,0.85,probation,48,986.3593,76.1197,approve,134,2026-04-06T14:00:00+08:00
SHA-006,Shanghai,0.68,0.85,active,48,685.4833,76.1197,approve,134,2026-04-06T14:00:00+08:00
SHA-007,Shanghai,0.04,0.85,suspended,48,690.035,76.1197,approve,134,2026-04-06T14:00:00+08:00
SHA-008,Shanghai,0.47,0.85,active,48,614.4119,76.1197,escalate,134,2026-04-06T14:00:00+08:00
SHA-009,Shanghai,0.01,0.85,suspended,48,610.5401,76.1197,approve,134,2026-04-06T14:00:00+08:00
SHA-010,Shanghai,0.62,0.85,active,48,527.3094,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-001,Chengdu,0.14,0.85,suspended,48,218.4492,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-002,Chengdu,0.0,0.85,suspended,48,292.6466,76.1197,escalate,134,2026-04-06T14:00:00+08:00
CHE-003,Chengdu,0.1,0.85,suspended,48,240.7074,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-004,Chengdu,0.99,0.85,active,48,102.4203,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-005,Chengdu,0.01,0.85,suspended,48,111.4517,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-006,Chengdu,0.0,0.85,suspended,48,334.5192,76.1197,escalate,134,2026-04-06T14:00:00+08:00
CHE-007,Chengdu,0.02,0.85,suspended,48,323.1034,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-008,Chengdu,0.07,0.85,suspended,48,219.2272,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-009,Chengdu,0.03,0.85,suspended,48,223.6691,76.1197,approve,134,2026-04-06T14:00:00+08:00
CHE-010,Chengdu,0.4,0.85,active,48,269.0787,76.1197,escalate,134,2026-04-06T14:00:00+08:00
