scenario,reward_share,liquidity_share,avg_liquidity_MW,min_daylight_liquidity_MW,avg_slippage_pct,peak_slippage_pct,producer_reward_kWh,reward_gini,fulfilled_demand_ratio,unmet_demand_MWh,liquidity_drawdown_pct,composite_score,pareto_efficient,reward_score,slippage_score,unmet_score,drawdown_score,scenario_score,selected_ratio
high_demand,0.275,0.725,0.06821449831493055,0.019670487,42.4058774607059,84.08486397566662,13713.752643250002,0.6649183249384838,0.7971654756571439,11.767936112049998,92.42901265609989,0.7314836964682031,True,0.2750000000000001,0.035431071965156,0.8703392051129949,0.0101308313323394,0.5464378607012619,False
high_demand,0.3,0.7,0.06648296389027777,0.019612883999999997,42.21091084071235,83.64659955676906,14960.457428999998,0.6649183249384829,0.776551983182818,12.963877795399998,92.1797655709209,0.7228468051799225,True,0.3,0.04546827810723407,0.8410294380002142,0.012800144764442486,0.5398391843457376,False
high_demand,0.325,0.675,0.06475142946562501,0.019555281,42.00222622545051,83.1835141397049,16207.16221475,0.6649183249384836,0.7558891983266253,14.162679295649996,91.91354871973685,0.7142321380763437,True,0.32500000000000007,0.05621170948093628,0.8116495833835936,0.015651196026315848,0.5333238737251282,False
high_demand,0.35,0.65,0.06301989504097222,0.019497678,41.779838422788565,82.69343767769993,17453.867000500002,0.6649183249384838,0.7351884490049393,15.363683396299995,91.62856796944256,0.705646557237203,True,0.3500000000000001,0.06766060375255839,0.7822157481208717,0.018703199399214405,0.5269000498474014,False
high_demand,0.375,0.625,0.06128836061631945,0.019440075,41.5382230883991,82.17393956727832,18700.57178625,0.6649183249384836,0.7143989520311036,16.5698364069,91.32276703461349,0.697080315202585,True,0.37500000000000006,0.08009936336399551,0.7526557249732219,0.021978176686522508,0.5205788618517995,False
high_demand,0.4,0.6,0.05955682619166666,0.019382472,41.28085775271166,81.62228833188794,19947.276572,0.6649183249384834,0.6935718471519153,17.778171331199996,90.99377778119347,0.6885518379317452,True,0.4,0.09334895925997706,0.7230422281626858,0.025501489436763995,0.514367564753061,False
high_demand,0.425,0.575,0.05782529176701388,0.019324868999999998,41.0052659405568,81.03540358060346,21193.98135775,0.6649183249384829,0.672693149012153,18.98949956345,90.63885877952936,0.6800625263948259,True,0.42500000000000004,0.1075368845046099,0.6933553722911412,0.02930249701031431,0.5082777692613979,False
high_demand,0.45,0.55,0.05609375734236111,0.019267265999999998,40.70812857885407,80.40979845809616,22440.6861435,0.6649183249384838,0.6517418663919965,20.205038960099994,90.25481873226539,0.6716127639864249,True,0.45000000000000007,0.12283401050506121,0.6635653105111851,0.03341537662891081,0.5023233346543216,False
high_demand,0.475,0.525,0.05436222291770834,0.019209663000000002,40.39117293395147,79.74151031524478,23687.390929250003,0.6649183249384834,0.6307502522449326,21.422918287949997,89.83792024772711,0.6632173473945896,True,0.47500000000000014,0.13915141471449968,0.6337179024245595,0.037880153915282475,0.49651363626786144,False
high_demand,0.5,0.5,0.05263068849305556,0.019152060000000002,40.053529468134414,79.02601668820617,24934.095714999996,0.6649183249384829,0.6097246185164075,22.6427713442,89.3837578100155,0.654885261586099,True,0.5,0.1565338623819186,0.6038221228156821,0.0427440097732949,0.4908618013857245,False
high_demand,0.525,0.475,0.05089915406840278,0.019094457,39.69426995317238,78.25813282081536,26180.800500750003,0.6649183249384831,0.5886714977313006,23.864219128600002,88.88710149578132,0.6466265325769592,True,0.5250000000000001,0.1750291402417707,0.5738872601048983,0.04806295410426715,0.48538199361761913,False
