timestamp,step,reward_share,liquidity_share,verified_supply_W,reward_energy_W,liquidity_energy_W,factory_demand_W,fulfilled_demand_W,unmet_demand_W,slippage_pct,approved_agents,rejected_agents,escalated_agents
2026-04-18T18:00:00+08:00,426,0.2,0.8,30670.129999999994,6134.025999999999,42536.10399999999,35000.0,35000.0,0.0,39.98350212159317,34,0,16
2026-04-18T19:00:00+08:00,427,0.2,0.8,808.16,161.632,18646.528,35000.0,18646.528,16353.472000000002,29.297007371713974,22,3,25
2026-04-18T20:00:00+08:00,428,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,22,0,28
2026-04-18T21:00:00+08:00,429,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,22,1,27
2026-04-18T22:00:00+08:00,430,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,26,2,22
2026-04-18T23:00:00+08:00,431,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,38,0,12
2026-04-19T00:00:00+08:00,432,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-19T01:00:00+08:00,433,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-19T02:00:00+08:00,434,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,49,1,0
2026-04-19T03:00:00+08:00,435,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-19T04:00:00+08:00,436,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-19T05:00:00+08:00,437,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-19T06:00:00+08:00,438,0.2,0.8,1799.7299999999998,359.94599999999997,19439.784,35000.0,19439.784,15560.216,30.167363689487225,47,1,2
2026-04-19T07:00:00+08:00,439,0.2,0.8,13329.609999999999,2665.922,28663.688000000002,35000.0,28663.688000000002,6336.311999999998,38.91155707544809,33,2,15
2026-04-19T08:00:00+08:00,440,0.2,0.8,20113.06,4022.6120000000005,34090.448000000004,57746.159999999996,34090.448000000004,23655.711999999992,43.10311657357157,15,1,34
2026-04-19T09:00:00+08:00,441,0.2,0.8,27947.469999999994,5589.493999999999,40357.975999999995,107619.12,40357.975999999995,67261.144,47.280849302237435,11,2,37
2026-04-19T10:00:00+08:00,442,0.2,0.8,16526.06,3305.2120000000004,31220.848,159030.0,31220.848,127809.152,40.961034702736455,4,2,44
2026-04-19T11:00:00+08:00,443,0.2,0.8,32164.170000000002,6432.834000000001,43731.336,191468.88,43731.336,147737.544,49.285109377818905,6,1,43
2026-04-19T12:00:00+08:00,444,0.2,0.8,86481.62,17296.324,87185.296,192293.28,87185.296,105107.984,65.95687919781939,18,0,32
2026-04-19T13:00:00+08:00,445,0.2,0.8,142591.35,28518.270000000004,132073.08000000002,162358.56,132073.08000000002,30285.47999999998,74.58676383784594,34,1,15
2026-04-19T14:00:00+08:00,446,0.2,0.8,185494.24,37098.848,166395.392,155473.91999999998,155473.91999999998,0.0,73.54650379512529,42,1,7
2026-04-19T15:00:00+08:00,447,0.2,0.8,178046.98,35609.396,160437.584,135309.6,135309.6,0.0,65.86409232694247,44,2,4
2026-04-19T16:00:00+08:00,448,0.2,0.8,129719.89,25943.978000000003,121775.91200000001,93404.88,93404.88,0.0,56.00621749260768,49,1,0
2026-04-19T17:00:00+08:00,449,0.2,0.8,91233.28000000001,18246.656000000003,90986.62400000001,67672.8,67672.8,0.0,49.76430623058926,48,1,1
2026-04-19T18:00:00+08:00,450,0.2,0.8,22936.720000000005,4587.344000000001,36349.376000000004,35000.0,35000.0,0.0,43.024300518297764,28,0,22
2026-04-19T19:00:00+08:00,451,0.2,0.8,950.88,190.17600000000002,18760.704,35000.0,18760.704,16239.295999999998,29.42361489609651,16,2,32
2026-04-19T20:00:00+08:00,452,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,18,5,27
2026-04-19T21:00:00+08:00,453,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,21,3,26
2026-04-19T22:00:00+08:00,454,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,23,2,25
2026-04-19T23:00:00+08:00,455,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,38,1,11
2026-04-20T00:00:00+08:00,456,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,44,2,4
2026-04-20T01:00:00+08:00,457,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-20T02:00:00+08:00,458,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-20T03:00:00+08:00,459,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-20T04:00:00+08:00,460,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-20T05:00:00+08:00,461,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-20T06:00:00+08:00,462,0.2,0.8,1697.12,339.424,19357.696,35000.0,19357.696,15642.304,30.078292423644257,46,2,2
2026-04-20T07:00:00+08:00,463,0.2,0.8,12967.500000000002,2593.5000000000005,28374.0,35000.0,28374.0,6626.0,38.67037370185624,36,3,11
2026-04-20T08:00:00+08:00,464,0.2,0.8,30267.770000000004,6053.554000000001,42214.216,56442.96,42214.216,14228.743999999999,48.40290715908058,23,1,26
2026-04-20T09:00:00+08:00,465,0.2,0.8,36579.24,7315.848,47263.392,89051.76,47263.392,41788.367999999995,51.226592666352445,19,2,29
2026-04-20T10:00:00+08:00,466,0.2,0.8,40909.03,8181.8060000000005,50727.224,123305.04,50727.224,72577.81599999999,52.991429063063606,17,0,33
2026-04-20T11:00:00+08:00,467,0.2,0.8,28391.440000000002,5678.2880000000005,40713.152,147968.63999999998,40713.152,107255.48799999998,47.49930559081528,9,2,39
2026-04-20T12:00:00+08:00,468,0.2,0.8,42837.34,8567.467999999999,52269.871999999996,191259.36,52269.871999999996,138989.48799999998,53.73695978545134,9,2,39
2026-04-20T13:00:00+08:00,469,0.2,0.8,103990.91,20798.182,101192.728,188682.47999999998,101192.728,87489.75199999998,69.21871517439637,21,0,29
2026-04-20T14:00:00+08:00,470,0.2,0.8,197325.95,39465.19,175860.76,172680.47999999998,172680.47999999998,0.0,78.18522402983672,38,3,9
2026-04-20T15:00:00+08:00,471,0.2,0.8,166024.7,33204.94,150819.76,135362.16,135362.16,0.0,69.12589413856905,44,1,5
2026-04-20T16:00:00+08:00,472,0.2,0.8,147254.24,29450.847999999998,135803.392,109998.0,109998.0,0.0,60.83846037578764,42,6,2
2026-04-20T17:00:00+08:00,473,0.2,0.8,104270.59000000004,20854.11800000001,101416.47200000004,76592.16,76592.16,0.0,52.31116345980524,48,1,1
2026-04-20T18:00:00+08:00,474,0.2,0.8,23299.160000000003,4659.832000000001,36639.32800000001,35000.0,35000.0,0.0,42.871494483639054,21,1,28
2026-04-20T19:00:00+08:00,475,0.2,0.8,5521.610000000001,1104.3220000000001,22417.288,35000.0,22417.288,12582.712,33.251542245365904,20,1,29
2026-04-20T20:00:00+08:00,476,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,16,0,34
2026-04-20T21:00:00+08:00,477,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,19,2,29
2026-04-20T22:00:00+08:00,478,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,25,3,22
2026-04-20T23:00:00+08:00,479,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,45,1,4
2026-04-21T00:00:00+08:00,480,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,44,5,1
2026-04-21T01:00:00+08:00,481,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-21T02:00:00+08:00,482,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,49,1,0
2026-04-21T03:00:00+08:00,483,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-21T04:00:00+08:00,484,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-21T05:00:00+08:00,485,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-21T06:00:00+08:00,486,0.2,0.8,1314.79,262.958,19051.832,35000.0,19051.832,15948.168000000001,29.74439825546286,49,1,0
2026-04-21T07:00:00+08:00,487,0.2,0.8,9982.71,1996.542,25986.167999999998,35000.0,25986.167999999998,9013.832000000002,36.60736835378971,39,3,8
2026-04-21T08:00:00+08:00,488,0.2,0.8,20215.46,4043.092,34172.368,35000.0,34172.368,827.6319999999978,43.16198803097566,28,5,17
2026-04-21T09:00:00+08:00,489,0.2,0.8,17562.32,3512.464,32049.856,57980.159999999996,32049.856,25930.303999999996,41.596256844399555,16,3,31
2026-04-21T10:00:00+08:00,490,0.2,0.8,22967.899999999998,4593.58,36374.32,101098.8,36374.32,64724.48,44.699998721955524,11,0,39
2026-04-21T11:00:00+08:00,491,0.2,0.8,38295.64000000001,7659.1280000000015,48636.512,110412.72,48636.512,61776.208,51.94182371936281,17,1,32
2026-04-21T12:00:00+08:00,492,0.2,0.8,28479.989999999998,5695.998,40783.992,144581.75999999998,40783.992,103797.76799999998,47.54266040685073,10,1,39
2026-04-21T13:00:00+08:00,493,0.2,0.8,94980.34999999998,18996.069999999996,93984.27999999998,140785.19999999998,93984.27999999998,46800.92,67.62223756528437,31,2,17
2026-04-21T14:00:00+08:00,494,0.2,0.8,111030.07000000002,22206.014000000006,106824.05600000003,114714.72,106824.05600000003,7890.663999999975,70.36042825782496,35,5,10
2026-04-21T15:00:00+08:00,495,0.2,0.8,133256.17,26651.234000000004,124604.93600000002,95962.31999999999,95962.31999999999,0.0,56.57990991488596,47,2,1
2026-04-21T16:00:00+08:00,496,0.2,0.8,110558.75999999997,22111.751999999993,106447.00799999997,79616.87999999999,79616.87999999999,0.0,52.570784363069095,46,3,1
2026-04-21T17:00:00+08:00,497,0.2,0.8,66114.20000000001,13222.840000000004,70891.36000000002,47623.68,47623.68,0.0,41.09338263007699,46,2,2
2026-04-21T18:00:00+08:00,498,0.2,0.8,23656.180000000004,4731.236000000001,36924.944,35000.0,35000.0,0.0,42.72203103367394,35,0,15
2026-04-21T19:00:00+08:00,499,0.2,0.8,4839.639999999999,967.9279999999999,21871.712,35000.0,21871.712,13128.288,32.706971820909864,18,5,27
2026-04-21T20:00:00+08:00,500,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,16,3,31
2026-04-21T21:00:00+08:00,501,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,27,1,22
2026-04-21T22:00:00+08:00,502,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,34,0,16
2026-04-21T23:00:00+08:00,503,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,45,2,3
2026-04-22T00:00:00+08:00,504,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-22T01:00:00+08:00,505,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-22T02:00:00+08:00,506,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-22T03:00:00+08:00,507,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-22T04:00:00+08:00,508,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-22T05:00:00+08:00,509,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-22T06:00:00+08:00,510,0.2,0.8,920.3799999999999,184.076,18736.304,35000.0,18736.304,16263.696,29.396596326012247,45,3,2
2026-04-22T07:00:00+08:00,511,0.2,0.8,12546.520000000004,2509.304000000001,28037.216000000004,35000.0,28037.216000000004,6962.783999999996,38.38757490427894,45,1,4
2026-04-22T08:00:00+08:00,512,0.2,0.8,15384.13,3076.826,30307.304,35000.0,30307.304,4692.696,40.24483999586547,32,1,17
2026-04-22T09:00:00+08:00,513,0.2,0.8,19936.999999999996,3987.3999999999996,33949.6,66053.52,33949.6,32103.920000000006,43.00161115445803,17,1,32
2026-04-22T10:00:00+08:00,514,0.2,0.8,20173.62,4034.724,34138.896,93848.39999999998,34138.896,59709.50399999998,43.13794824734477,10,2,38
2026-04-22T11:00:00+08:00,515,0.2,0.8,38476.67,7695.334,48781.335999999996,107628.48,48781.335999999996,58847.144,52.016038671063505,18,1,31
2026-04-22T12:00:00+08:00,516,0.2,0.8,26570.139999999996,5314.027999999999,39256.111999999994,124549.92,39256.111999999994,85293.808,46.59141167112007,11,2,37
2026-04-22T13:00:00+08:00,517,0.2,0.8,81380.82,16276.164000000002,83104.65600000002,113079.59999999999,83104.65600000002,29974.943999999974,64.87247114577943,30,3,17
2026-04-22T14:00:00+08:00,518,0.2,0.8,118253.92999999996,23650.785999999993,112603.14399999997,126144.72,112603.14399999997,13541.57600000003,71.4472701128348,36,1,13
2026-04-22T15:00:00+08:00,519,0.2,0.8,133694.0,26738.800000000003,124955.20000000001,102114.72,102114.72,0.0,60.083316073883,44,2,4
2026-04-22T16:00:00+08:00,520,0.2,0.8,105205.09999999999,21041.02,102164.08,75771.36,75771.36,0.0,51.487672807114336,48,2,0
2026-04-22T17:00:00+08:00,521,0.2,0.8,67058.90999999997,13411.781999999996,71647.12799999998,48299.759999999995,48299.759999999995,0.0,41.40672884805188,45,5,0
2026-04-22T18:00:00+08:00,522,0.2,0.8,15003.399999999994,3000.679999999999,30002.719999999994,35000.0,30002.719999999994,4997.280000000006,40.00217592108659,32,4,14
2026-04-22T19:00:00+08:00,523,0.2,0.8,917.9200000000001,183.58400000000003,18734.336,35000.0,18734.336,16265.664,29.394416221736428,21,1,28
2026-04-22T20:00:00+08:00,524,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,21,2,27
2026-04-22T21:00:00+08:00,525,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,24,4,22
2026-04-22T22:00:00+08:00,526,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,28,2,20
2026-04-22T23:00:00+08:00,527,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,38,3,9
2026-04-23T00:00:00+08:00,528,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-23T01:00:00+08:00,529,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,50,0,0
2026-04-23T02:00:00+08:00,530,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-23T03:00:00+08:00,531,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-23T04:00:00+08:00,532,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,49,1,0
2026-04-23T05:00:00+08:00,533,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-23T06:00:00+08:00,534,0.2,0.8,1281.1200000000001,256.22400000000005,19024.896,35000.0,19024.896,15975.104,29.714840926879447,49,1,0
2026-04-23T07:00:00+08:00,535,0.2,0.8,11448.880000000003,2289.7760000000007,27159.104000000003,35000.0,27159.104000000003,7840.895999999997,37.637806589172726,37,4,9
2026-04-23T08:00:00+08:00,536,0.2,0.8,16347.049999999996,3269.4099999999994,31077.64,41930.64,31077.64,10853.0,40.849900180920436,17,3,30
2026-04-23T09:00:00+08:00,537,0.2,0.8,27058.18,5411.636,39646.544,66193.2,39646.544,26546.655999999995,46.8377586685642,22,0,28
2026-04-23T10:00:00+08:00,538,0.2,0.8,21911.35,4382.2699999999995,35529.08,87817.68,35529.08,52288.59999999999,44.11956525518483,16,4,30
2026-04-23T11:00:00+08:00,539,0.2,0.8,41287.78000000001,8257.556000000002,51030.22400000001,120434.4,51030.22400000001,69404.17599999998,53.139753167711035,19,1,30
2026-04-23T12:00:00+08:00,540,0.2,0.8,54126.34000000002,10825.268000000004,61301.072000000015,123015.59999999999,61301.072000000015,61714.52799999998,57.66740715465222,24,2,24
2026-04-23T13:00:00+08:00,541,0.2,0.8,60442.13000000002,12088.426000000005,66353.70400000003,140924.88,66353.70400000003,74571.17599999998,59.5882324668787,22,2,26
2026-04-23T14:00:00+08:00,542,0.2,0.8,147451.40000000002,29490.280000000006,135961.12000000002,129119.76,129119.76,0.0,71.35221090585645,45,0,5
2026-04-23T15:00:00+08:00,543,0.2,0.8,149935.77999999997,29987.155999999995,137948.62399999998,107983.44,107983.44,0.0,59.02391482321289,47,3,0
2026-04-23T16:00:00+08:00,544,0.2,0.8,113700.75999999998,22740.152,108960.608,81881.28,81881.28,0.0,53.18326620274193,48,2,0
2026-04-23T17:00:00+08:00,545,0.2,0.8,82882.55,16576.510000000002,84306.04000000001,59684.399999999994,59684.399999999994,0.0,46.157472613034926,47,3,0
2026-04-23T18:00:00+08:00,546,0.2,0.8,23903.670000000002,4780.734,37122.936,35000.0,35000.0,0.0,42.61903154558429,33,4,13
2026-04-23T19:00:00+08:00,547,0.2,0.8,2339.59,467.91800000000006,19871.672,35000.0,19871.672,15128.328000000001,30.632279679796138,20,2,28
2026-04-23T20:00:00+08:00,548,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,22,0,28
2026-04-23T21:00:00+08:00,549,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,27,4,19
2026-04-23T22:00:00+08:00,550,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,31,2,17
2026-04-23T23:00:00+08:00,551,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,43,2,5
2026-04-24T00:00:00+08:00,552,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,2,1
2026-04-24T01:00:00+08:00,553,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-24T02:00:00+08:00,554,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-24T03:00:00+08:00,555,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,49,1,0
2026-04-24T04:00:00+08:00,556,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,45,5,0
2026-04-24T05:00:00+08:00,557,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,49,1,0
2026-04-24T06:00:00+08:00,558,0.2,0.8,2615.04,523.008,20092.032,35000.0,20092.032,14907.968,30.86711442653995,47,1,2
2026-04-24T07:00:00+08:00,559,0.2,0.8,14787.119999999997,2957.4239999999995,29829.695999999996,35000.0,29829.695999999996,5170.304000000004,39.86344672574909,35,1,14
2026-04-24T08:00:00+08:00,560,0.2,0.8,18217.44,3643.488,32573.951999999997,46223.280000000006,32573.951999999997,13649.328000000009,41.99083733673901,18,4,28
2026-04-24T09:00:00+08:00,561,0.2,0.8,19435.050000000003,3887.0100000000007,33548.04,100183.68,33548.04,66635.63999999998,42.7102191219539,13,4,33
2026-04-24T10:00:00+08:00,562,0.2,0.8,27721.349999999995,5544.2699999999995,40177.08,146715.12,40177.08,106538.04,47.168886277857844,13,0,37
2026-04-24T11:00:00+08:00,563,0.2,0.8,28946.629999999997,5789.326,41157.304000000004,169015.68,41157.304000000004,127858.37599999999,47.76995343308329,10,1,39
2026-04-24T12:00:00+08:00,564,0.2,0.8,47611.020000000004,9522.204000000002,56088.816000000006,190358.63999999998,56088.816000000006,134269.82399999996,55.48468981969282,14,2,34
2026-04-24T13:00:00+08:00,565,0.2,0.8,105727.01999999999,21145.404,102581.616,186796.8,102581.616,84215.184,69.50839730607098,24,1,25
2026-04-24T14:00:00+08:00,566,0.2,0.8,186323.65000000002,37264.73,167058.92,157535.28,157535.28,0.0,74.28844775782126,42,2,6
2026-04-24T15:00:00+08:00,567,0.2,0.8,191995.71999999997,38399.14399999999,171596.57599999997,146931.12,146931.12,0.0,67.83630780940878,45,2,3
2026-04-24T16:00:00+08:00,568,0.2,0.8,120469.7,24093.940000000002,114375.76000000001,86738.4,86738.4,0.0,54.42383459065544,49,1,0
2026-04-24T17:00:00+08:00,569,0.2,0.8,75959.42000000001,15191.884000000004,78767.53600000002,55772.64,55772.64,0.0,45.06241442828755,47,1,2
2026-04-24T18:00:00+08:00,570,0.2,0.8,31586.679999999997,6317.335999999999,43269.344,35000.0,35000.0,0.0,39.651365257682215,30,2,18
2026-04-24T19:00:00+08:00,571,0.2,0.8,695.02,139.004,18556.016,35000.0,18556.016,16443.984,29.196317151156858,12,5,33
2026-04-24T20:00:00+08:00,572,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,13,3,34
2026-04-24T21:00:00+08:00,573,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,18,3,29
2026-04-24T22:00:00+08:00,574,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,18,1,31
2026-04-24T23:00:00+08:00,575,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,37,3,10
2026-04-25T00:00:00+08:00,576,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,1,1
2026-04-25T01:00:00+08:00,577,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-25T02:00:00+08:00,578,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,49,1,0
2026-04-25T03:00:00+08:00,579,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-25T04:00:00+08:00,580,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,49,1,0
2026-04-25T05:00:00+08:00,581,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-25T06:00:00+08:00,582,0.2,0.8,3241.1899999999996,648.2379999999999,20592.952,35000.0,20592.952,14407.047999999999,31.39506817744687,48,2,0
2026-04-25T07:00:00+08:00,583,0.2,0.8,15467.93,3093.5860000000002,30374.344,35000.0,30374.344,4625.655999999999,40.29798786706522,32,0,18
2026-04-25T08:00:00+08:00,584,0.2,0.8,27657.339999999997,5531.468,40125.872,69166.08,40125.872,29040.208,47.13710539141379,14,1,35
2026-04-25T09:00:00+08:00,585,0.2,0.8,15422.36,3084.472,30337.888,113446.08,30337.888,83108.19200000001,40.26909806656645,7,4,39
2026-04-25T10:00:00+08:00,586,0.2,0.8,26491.08,5298.216,39192.864,167210.63999999998,39192.864,128017.77599999998,46.55128966749486,7,3,40
2026-04-25T11:00:00+08:00,587,0.2,0.8,35079.01,7015.802000000001,46063.208,206753.03999999998,46063.208,160689.832,50.58377473369926,7,1,42
2026-04-25T12:00:00+08:00,588,0.2,0.8,56505.37,11301.074,63204.296,214438.31999999998,63204.296,151234.02399999998,58.412002421789246,11,3,36
2026-04-25T13:00:00+08:00,589,0.2,0.8,127110.97999999998,25422.195999999996,119688.78399999999,217100.88,119688.78399999999,97412.09600000002,72.67573485757232,21,1,28
2026-04-25T14:00:00+08:00,590,0.2,0.8,215283.26000000004,43056.65200000001,190226.60800000004,200613.6,190226.60800000004,10386.99199999997,80.86951115666304,41,1,8
2026-04-25T15:00:00+08:00,591,0.2,0.8,226221.35000000003,45244.27000000001,198977.08000000005,170643.6,170643.6,0.0,69.94247164528733,47,1,2
2026-04-25T16:00:00+08:00,592,0.2,0.8,160062.27000000005,32012.454000000012,146049.81600000005,124687.44,124687.44,0.0,65.26436016038873,44,3,3
2026-04-25T17:00:00+08:00,593,0.2,0.8,100435.54999999999,20087.11,98348.44,75301.92,75301.92,0.0,52.530686765757615,47,1,2
2026-04-25T18:00:00+08:00,594,0.2,0.8,28082.459999999992,5616.491999999998,40465.96799999999,35000.0,35000.0,0.0,40.95197283672023,23,2,25
2026-04-25T19:00:00+08:00,595,0.2,0.8,1461.7,292.34000000000003,19169.36,35000.0,19169.36,15830.64,29.873073379569316,15,2,33
2026-04-25T20:00:00+08:00,596,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,13,3,34
2026-04-25T21:00:00+08:00,597,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,11,3,36
2026-04-25T22:00:00+08:00,598,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,15,2,33
2026-04-25T23:00:00+08:00,599,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,34,3,13
2026-04-26T00:00:00+08:00,600,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,1,3
2026-04-26T01:00:00+08:00,601,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-26T02:00:00+08:00,602,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,50,0,0
2026-04-26T03:00:00+08:00,603,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,47,3,0
2026-04-26T04:00:00+08:00,604,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,46,4,0
2026-04-26T05:00:00+08:00,605,0.2,0.8,0.0,0.0,18000.0,8000.0,8000.0,0.0,12.698412698412698,48,2,0
2026-04-26T06:00:00+08:00,606,0.2,0.8,3642.2799999999997,728.456,20913.824,35000.0,20913.824,14086.176,31.729040633418574,47,2,1
2026-04-26T07:00:00+08:00,607,0.2,0.8,14689.230000000001,2937.8460000000005,29751.384000000002,35000.0,29751.384000000002,5248.615999999998,39.80044570144681,30,0,20
2026-04-26T08:00:00+08:00,608,0.2,0.8,21882.060000000005,4376.412000000001,35505.648,69050.88,35505.648,33545.232,44.1033006777363,15,2,33
2026-04-26T09:00:00+08:00,609,0.2,0.8,13946.34,2789.268,29157.072,115953.84,29157.072,86796.768,39.31799249031839,6,3,41
2026-04-26T10:00:00+08:00,610,0.2,0.8,15367.12,3073.4240000000004,30293.696000000004,164094.47999999998,30293.696000000004,133800.78399999999,40.23404031062575,7,0,43
2026-04-26T11:00:00+08:00,611,0.2,0.8,23349.649999999998,4669.929999999999,36679.72,192341.52,36679.72,155661.8,44.90676510644258,9,1,40
2026-04-26T12:00:00+08:00,612,0.2,0.8,56478.509999999995,11295.702,63182.808,207324.0,63182.808,144141.192,58.40374193282172,12,3,35
